Order,Family,Genus,Species,Biogeographical Realm,Biome,Ecol Region,Community,Host,Continent,Country,State_Province,Location,Lat_Degrees,Lat_Min,Lat_Sec,North_South,Lat_Origin,Long_Degrees,Long_Min,Long_Sec,East_West,Long_Origin,Climatic Zone,Hemisphere,Soil pH,Soil P,Soil N,Soil C,Organic Matter,Temperature,Temp_Data,Precipitation,Prec_Origin,Altitude,Altitude_Origin,Other Literature?,Description?,INVAM?,Heavy Metals,Collector,Source,Year,Reference Title,Notes,pH,Eco region
Diversisporales,Gigasporaceae,Gigaspora,gigantea,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Diversisporales,Gigasporaceae,Gigaspora,albida,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Glomerales,Glomeraceae,Glomus,aggregatum,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Glomerales,Glomeraceae,Glomus,ambisporum,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,claroideum,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Glomerales,Glomeraceae,Septoglomus,constrictum,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3.  Data are for the Location,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3.  Data are for the Location,,
Glomerales,Glomeraceae,Rhizophagus,fasciculatus,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3.  Data are for the Location,,
Glomerales,Glomeraceae,Glomus,mortonii,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Glomerales,Glomeraceae,Funneliformis,mosseae,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Glomerales,Glomeraceae,Sclerocystis,coremioides,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3.  Data are for the Location,,
Diversisporales,Gigasporaceae,Scutellospora,calospora,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Diversisporales,Gigasporaceae,Cetraspora,pellucida,Nearctic,"Temperate Grasslands, Savannas and Shrublands",Flint Hills tallgrass prairie,tallgrass prairie,"Andropogon gerardii, Schizachyrium scoparium, Solidago canadensis, Sorghastrum nutans, Ambrosia psilostachya",N. America,USA,Kansas,"Konza Prairie Res. Nat. Area, Riley Co.",39,6,24,n,g,96,36,32,w,g,Temperate,North,6.1,2.6,,,,,,,,329,g,1,0,0,0,Stephen P. Bentivenga,Field Soil,1992,"Bentivenga, S.P. and B.A.D. Hetrick.  1992.  The effect of prairie management practices on mycorrhizal symbiosis.  Mycologia, 84:522-527.",Soil was silty clay loam with 3.3 µg/g NH4 and 0.2 µg/g NO3. Data are for the Location,,
Diversisporales,Acaulosporaceae,Acaulospora,morrowiae,Nearctic,Boreal Forests/Taiga,Interior Alaska Yukon lowland taiga,,,N. America,USA,Alaska,Rosie Creek,64,47,3,n,g,148,0,8,w,g,Tundra,North,,,,,,,,,,130,g,0,0,1,0,Ernest Bernard,Pot Cultures,1994,AK101B,Spores obtained from a sorghum trap culture set up in 1992. Other 3 fungi also present. Data are for the Location.,,
Archaeosporales,Archaeosporaceae,Archaeospora,trappei,Nearctic,Boreal Forests/Taiga,Interior Alaska Yukon lowland taiga,,,N. America,USA,Alaska,Rosie Creek,64,47,3,n,g,148,0,8,w,g,Tundra,North,,,,,,,,,,130,g,0,0,1,0,Ernest Bernard,Pot Cultures,1994,AK101A,Spores obtained from a sorghum trap culture set up in 1992. Other 3 fungi also present. Data are for the Location.,,
Diversisporales,Gigasporaceae,Gigaspora,decipiens,Australian,"Mediterranean Forests, Woodlands and Scrub",Southwest Australia woodlands,agroecosystems,"Paspalum, Trifolium repens",Oceania,Australia,Western Australia,Harvey,33,4,43,s,g,115,54,54,e,g,Subtropical,South,,,,,,,,,,59,g,0,0,1,0,Chris Gazey,Pot Cultures,1989,AU102,Known to promote growth of sub clover. Also referred as WUM 6(1). Data are for Harvey.,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Australian,,,native Banksia bushland,Banksia,Oceania,Australia,Western Australia,,,,,,,,,,,,Subtropical,South,5.5,1.5,,,0.8,,,,,,,0,0,1,0,Chris Gazey,Pot Cultures,2000,AU103B,"Started from spores to separate from a ""golf-ball"" appearing Acaulospora sp. in the parent culture AU103. No information about the specific Location where this species was isolated.",,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Australian,,,agroecosystems,,Oceania,Australia,Western Australia,,,,,,,,,,,,Subtropical,South,,,,,,,,0,,,,0,0,1,0,Chris Gazey,Pot Cultures,2003,AU212B,"Soil is a sandy-clay loam pasture soil, 7.5% clay. No information about the specific Location where this species was isolated.",,
Glomerales,Glomeraceae,Glomus,invermaium,Australian,,,agroecosystems,"capeweed, clover",Oceania,Australia,Western Australia,,,,,,,,,,,,Subtropical,South,,,,,,,,,,,,0,0,1,0,Chris Gazey,Pot Cultures,2000,AU210,Pasture with 300 Kg/ha of superphosphate added. Isolate WUM 10(1).  Originally labelled as G. fasciculatum amd then considered to be G. invermaium by C. Walker. Culture contained a low number of hyaline spores that resembles A. trappei. No information about the specific Location where this species was isolated.,,
Archaeosporales,Archaeosporaceae,Archaeospora,trappei,Australian,,,,subterrranean clover,Oceania,Australia,Western Australia,,,,,,,,,,,,Subtropical,South,,,,,,,,,,,,0,0,1,0,Chris Gazey,Pot Cultures,1992,AU219,Originally WUM 19(1). Originated as a contaminant in a sub clover pot culture with Lancelin sand as substrate. Experiment by C. Gazey show evidence of growth promotion in sub clover. No information about the specific Location where this species was isolated.,,
Diversisporales,Acaulosporaceae,Acaulospora,laevis,Australian,"Mediterranean Forests, Woodlands and Scrub",Southwest Australia savanna,agroecosystems,,Oceania,Australia,Western Australia,Badgingarra,30,29,56,s,g,115,34,41,e,g,Subtropical,South,,,,,,,,,,229,g,0,0,1,0,Chris Gazey,Pot Cultures,1992,AU221,Originally WUM 11(4). From a pasture soil. Promotes growth of sub clover. Data are for the Location.,,
Diversisporales,Gigasporaceae,Scutellospora,calospora,Australian,"Mediterranean Forests, Woodlands and Scrub",Southwest Australia savanna,bushland,,Oceania,Australia,Western Australia,Badgingara,30,29,56,s,g,115,34,41,e,g,Subtropical,South,4.8,1,,,,,,,,229,g,0,0,1,0,Chris Gazey,Pot Cultures,1992,"AU222, AU212A",Originally WUM 12(2).  From a fine sandy soil. No growth promoter of sub clover observed by this isolate. Data are for the Location.,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Australian,Temperate Broadleaf and Mixed Forests,Eastern Australian temperate forests,agroecosystems,,Oceania,Australia,Queensland,Bundaberg region,24,52,1,s,g,152,21,3,e,g,Tropical,South,,,,,,,,,,16,g,0,0,1,0,Jason Olsen,Pot Cultures,1994,AU401A,This culture is a trap from a mixture of three agricultural sites in Bundaberg region.  Data are for Bundaberg.,,
Glomerales,Glomeraceae,Rhizophagus,clarus,Australian,,,agroecosystems,sugarcane,Oceania,Australia,Queensland,,,,,,,,,,,,Subtropical,South,,,,,,,,,,,,0,0,1,0,R.C. Magarey,Pot Cultures,1997,AU402A,No information about the specific Location where this species was isolated.,,
Diversisporales,Gigasporaceae,Gigaspora,decipiens,Australian,,,,,Oceania,Australia,Western Australia,,,,,,,,,,,,Subtropical,South,,,,,,,,,,,,0,0,1,0,Martine Scheltema,Pot Cultures,1988,AU937N,"Possibly from Harvey (an irrigated paddock containing Paspalum and T. repens). Suspected of promoting growth of sub clover, but no records. No information about the specific Location where this species was isolated.",,
Diversisporales,Acaulosporaceae,Acaulospora,laevis,Australian,"Mediterranean Forests, Woodlands and Scrub",Flinders-Lofty montane woodlands,agroecosystems,wheat,Oceania,Australia,Western Australia,Mt. Barker,35,4,51,s,g,138,51,48,e,g,Subtropical,South,,,,,,,,,,329,g,0,0,1,0,Chris Gazey,Pot Cultures,1988,"AU95N7, AU211",Data are for the Location.,,
Diversisporales,Acaulosporaceae,Acaulospora,laevis,Australian,"Mediterranean Forests, Woodlands and Scrub",Southwest Australia savanna,agroecosystems,,Oceania,Australia,Western Australia,Badgingarra,30,29,56,s,g,115,34,41,e,g,Subtropical,South,,,,,,,,,,229,g,0,0,1,0,Chris Gazey,Pot Cultures,1988,AU958N,Collected from a pasture paddock at Badgingarra in the Southwest of Western Australia in 1977. Cultured on sub clover in 1987. From pot culture #1703 of WUM 11(4).,,
Diversisporales,Acaulosporaceae,Acaulospora,mellea,Australian,,,,,Oceania,Australia,Western Australia,,,,,,,,,,,,Subtropical,South,,,,,,,,,,,,0,0,1,0,Chris Gazey,Pot Cultures,1988,AU959N,"Contaminant in pot culture of WUM 19(1). From pot culture #1376.  Origin not certain, based on Schenck's notes.  Taxonomic ID also equivocal, as the fungus has never been retrieved from liquid nitrogen. No further information on the site where this isolate originated.",,
Diversisporales,Gigasporaceae,Gigaspora,margarita,Australian,"Mediterranean Forests, Woodlands and Scrub",Southwest Australia savanna,virgin bush,,Oceania,Australia,Western Australia,Badgingarra,30,29,56,s,g,115,34,41,e,g,Subtropical,South,,,,,,,,,,229,g,0,0,1,0,Chris Gazey,Pot Cultures,1988,AU960N,"Isolate WUM 12(2).  Originally labeled by NCS as S. calospora.  Status uncertain, given that it has never been propagated from nitrogen.  Likely to be Gi. rosea (e.g. AU961).",,
Diversisporales,Gigasporaceae,Gigaspora,rosea,Australian,"Mediterranean Forests, Woodlands and Scrub",Southwest Australia savanna,agroecosystems,,Oceania,Australia,Western Australia,Badgingarra,30,29,56,s,g,115,34,41,e,g,Subtropical,South,,,,,,,,,,229,g,0,0,1,0,Chris Gazey,Pot Cultures,1988,AU961N,From a pasture paddock with 1000 lbs/acre of applied superphosphate. Isolate WUM 12(3).,,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,Prosopsis julifolia,N. America,USA,Arizona,"Queen Creek, Senoran Desert",33,14,55,n,g,111,38,3,w,g,Subtropical,North,7.7,,,,,,,,,428,g,0,0,1,0,Jean Stutz,Pot Cultures,1992,AZ112,"Originally contained G. mosseae, but only G. intraradices sporulated in the trap culture set up at WVU. Site #127 in Sonoran Desert. Data are for Queen Creek.",,
Archaeosporales,Archaeosporaceae,Archaeospora,trappei,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,,N. America,USA,Arizona,Sonoran Desert,,,,,,,,,,,Subtropical,North,,,,,,,,,,,,0,0,1,0,Jean Stutz,Pot Cultures,1994,AZ119A,Site #42 of JS. No further information on the Location of this isolate originated.,,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,Prosopis floridum,N. America,USA,Arizona,Wickenburg,33,58,11,n,g,112,43,48,w,g,Subtropical,North,7.7,,,,,,,,,629,g,0,0,1,0,Jean Stutz,Pot Cultures,1992,AZ123,Present in the original soil that Glomus sp AZ123 came from. Site #123 of JS. Data are for the Location.,,
Glomerales,Glomeraceae,Rhizophagus,intraradices,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,Gossypium hirsutum,N. America,USA,Arizona,"Price Road, Tempe",33,5,53,n,g,111,17,37,w,g,Subtropical,North,7.7,,,,,,,,,477,g,0,0,1,0,Jean Stutz,Pot Cultures,1995,AZ201B,"Sites #1 and #2 of JS.  Originally containing G. spurcum-like fungus, many spores retrieved in this subculture along with some spores resembling G. etunicatum.",,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,Gossypium hirsutum,N. America,USA,Arizona,"Price Road, Tempe",33,5,53,n,g,111,17,37,w,g,Subtropical,North,7.7,,,,,,,,,477,g,0,0,1,0,Jean Stutz,Pot Cultures,1995,AZ201C,Sites #1 and #2 of JS. Present in the same subculture that G. spurcum? AZ201 came from.,,
Glomerales,Claroideoglomeraceae,Claroideoglomus,etunicatum,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,Circidium floridum,N. America,USA,Arizona,Wickenburg,33,58,11,n,g,112,43,48,w,g,Subtropical,North,7.8,,,,,,,,,629,g,0,0,1,0,Jean Stutz,Pot Cultures,1994,AZ225A,Site #25 of JS. Started from spores of parent culture. Data are for the Location.,,
Glomerales,Glomeraceae,Funneliformis,mosseae,Nearctic,Deserts and Xeric Shrublands,Sonoran Desert,,Circidium floridum,N. America,USA,Arizona,Wickenburg,33,58,11,n,g,112,43,48,w,g,Subtropical,North,7.8,,,,,,,,,629,g,0,0,1,0,Jean Stutz,Pot Cultures,1994,AZ225C,Data are for the Location.,,
Glomerales,Glomeraceae,Funneliformis,mosseae,Nearctic,Temperate Conifer Forests,Arizona Mountain forests,,Artemisia,N. America,USA,Arizona,Sedona gorge,34,52,11,n,g,111,45,39,w,g,Subtropical,North,,,,,,,,,,1323,g,0,0,1,0,Jean Stutz,Pot Cultures,1993,AZ242,"Sampled on side of cliff, soil high in iron. G. mosseae also present in the original culture. Data are for Sedona, AZ, USA.",,
Diversisporales,Acaulosporaceae,Acaulospora,delicata,Nearctic,,,,,N. America,USA,Arizona,"Greenhouse #2, Univ. of Arizona campus",,,,,,,,,,,Subtropical,North,,,,,,,,,,,,0,0,1,0,Michael Pfeiffer,Pot Cultures,1985,"AZ369N, AZ661",Isolated from a bed of sand used to propagate various ornamentals from stem cuttings. Original culture medium autoclaved river sand. Linked to cultotype.,,
Diversisporales,Gigasporaceae,Dentiscutata,reticulata,Neotropical,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cerrado,,Hevea brasiliensis,S. America,Brazil,Distrito Federal,CPAC/EMBRAPA,15,36,15,s,g,47,42,43,w,g,Tropical,South,,,,,,,,,,1008,g,0,0,1,0,Joyce Spain,Pot Cultures,1995,BR100A,Isolate C-2 CPAC/EMBRAPA. Soil is dark red latosol. Inoculum arrived in a centrifuge tube and was set up in a single conetainer. Moderate number of spores present.,,
